fips,county,year,age,pop_female,pop_male,pop_total
6035,LASSEN,2019,3,142,147,289
6035,LASSEN,2019,4,146,154,300
6035,LASSEN,2019,5,163,155,318
6035,LASSEN,2019,6,129,156,285
6035,LASSEN,2019,7,148,150,298
6035,LASSEN,2019,8,163,151,314
6035,LASSEN,2019,9,160,161,321
6035,LASSEN,2019,10,170,158,328
6035,LASSEN,2019,11,141,152,293
6035,LASSEN,2019,12,126,157,283
6035,LASSEN,2019,13,120,156,276
6035,LASSEN,2019,14,107,126,233
6035,LASSEN,2019,15,120,149,269
6035,LASSEN,2019,16,126,140,266
6035,LASSEN,2019,17,131,151,282
6035,LASSEN,2019,18,138,225,363
6035,LASSEN,2019,19,160,227,387
6035,LASSEN,2019,20,146,341,487
6035,LASSEN,2019,21,146,399,545
6035,LASSEN,2019,22,173,392,565
6035,LASSEN,2019,23,135,362,497
6035,LASSEN,2019,24,138,377,515
6035,LASSEN,2019,25,118,415,533
6035,LASSEN,2019,26,134,424,558
6035,LASSEN,2019,27,124,445,569
6035,LASSEN,2019,28,105,440,545
6035,LASSEN,2019,29,91,420,511
6035,LASSEN,2019,30,85,363,448
6035,LASSEN,2019,31,81,364,445
6035,LASSEN,2019,32,79,304,383
6035,LASSEN,2019,33,72,334,406
6035,LASSEN,2019,34,119,300,419
6035,LASSEN,2019,35,85,290,375
6035,LASSEN,2019,36,90,296,386
6035,LASSEN,2019,37,82,289,371
6035,LASSEN,2019,38,98,290,388
6035,LASSEN,2019,39,78,296,374
6035,LASSEN,2019,40,100,267,367
6035,LASSEN,2019,41,82,272,354
6035,LASSEN,2019,42,93,259,352
6035,LASSEN,2019,43,105,292,397
6035,LASSEN,2019,44,101,282,383
6035,LASSEN,2019,45,94,241,335
6035,LASSEN,2019,46,115,253,368
6035,LASSEN,2019,47,112,266,378
6035,LASSEN,2019,48,157,286,443
6035,LASSEN,2019,49,141,304,445
6035,LASSEN,2019,50,145,211,356
6035,LASSEN,2019,51,148,234,382
6035,LASSEN,2019,52,130,243,373
6035,LASSEN,2019,53,165,223,388
6035,LASSEN,2019,54,189,271,460
6035,LASSEN,2019,55,169,216,385
6035,LASSEN,2019,56,201,224,425
6035,LASSEN,2019,57,171,250,421
6035,LASSEN,2019,58,194,205,399
6035,LASSEN,2019,59,202,229,431
6035,LASSEN,2019,60,213,229,442
6035,LASSEN,2019,61,194,240,434
6035,LASSEN,2019,62,176,192,368
6035,LASSEN,2019,63,219,173,392
6035,LASSEN,2019,64,218,193,411
6035,LASSEN,2019,65,199,201,400
6035,LASSEN,2019,66,203,233,436
6035,LASSEN,2019,67,187,193,380
6035,LASSEN,2019,68,182,183,365
6035,LASSEN,2019,69,163,186,349
6035,LASSEN,2019,70,168,172,340
6035,LASSEN,2019,71,159,172,331
6035,LASSEN,2019,72,169,150,319
6035,LASSEN,2019,73,133,109,242
6035,LASSEN,2019,74,115,109,224
6035,LASSEN,2019,75,109,114,223
6035,LASSEN,2019,76,111,109,220
6035,LASSEN,2019,77,107,85,192
6035,LASSEN,2019,78,86,74,160
6035,LASSEN,2019,79,73,68,141
6035,LASSEN,2019,80,84,67,151
6035,LASSEN,2019,81,58,59,117
6035,LASSEN,2019,82,52,44,96
6035,LASSEN,2019,83,56,52,108
6035,LASSEN,2019,84,43,44,87
6035,LASSEN,2019,85,35,37,72
6035,LASSEN,2019,86,40,42,82
6035,LASSEN,2019,87,42,23,65
6035,LASSEN,2019,88,29,24,53
6035,LASSEN,2019,89,36,25,61
6035,LASSEN,2019,90,31,11,42
6035,LASSEN,2019,91,16,18,34
6035,LASSEN,2019,92,23,14,37
6035,LASSEN,2019,93,10,6,16
6035,LASSEN,2019,94,14,19,33
6035,LASSEN,2019,95,22,2,24
6035,LASSEN,2019,96,2,3,5
6035,LASSEN,2019,97,7,5,12
6035,LASSEN,2019,98,3,1,4
6035,LASSEN,2019,99,2,3,5
6035,LASSEN,2019,100,7,1,8
6037,LOS ANGELES,2017,0,58338,64143,122481
6037,LOS ANGELES,2017,1,59233,62226,121459
6037,LOS ANGELES,2017,2,61754,65343,127097
6037,LOS ANGELES,2017,3,62067,65903,127970
6037,LOS ANGELES,2017,4,63093,66325,129418
6037,LOS ANGELES,2017,5,62448,65521,127969
6037,LOS ANGELES,2017,6,63942,67067,131009
6037,LOS ANGELES,2017,7,61920,64845,126765
6037,LOS ANGELES,2017,8,61907,65042,126949
6037,LOS ANGELES,2017,9,64002,66602,130604
6037,LOS ANGELES,2017,10,63461,66917,130378
6037,LOS ANGELES,2017,11,62422,65160,127582
6037,LOS ANGELES,2017,12,62102,64547,126649
6037,LOS ANGELES,2017,13,61314,64325,125639
6037,LOS ANGELES,2017,14,60968,64020,124988
6037,LOS ANGELES,2017,15,61529,63820,125349
6037,LOS ANGELES,2017,16,63561,66037,129598
6037,LOS ANGELES,2017,17,65466,68462,133928
6037,LOS ANGELES,2017,18,76917,79233,156150
6037,LOS ANGELES,2017,19,80829,84059,164888
6037,LOS ANGELES,2017,20,79149,83385,162534
6037,LOS ANGELES,2017,21,80257,84642,164899
6037,LOS ANGELES,2017,22,78779,82482,161261
6037,LOS ANGELES,2017,23,77753,81813,159566
6037,LOS ANGELES,2017,24,77150,81668,158818
6037,LOS ANGELES,2017,25,72582,77078,149660
6037,LOS ANGELES,2017,26,67243,70326,137569
6037,LOS ANGELES,2017,27,64296,67254,131550
6037,LOS ANGELES,2017,28,63094,66060,129154
6037,LOS ANGELES,2017,29,62879,66173,129052
6037,LOS ANGELES,2017,30,64698,68191,132889
6037,LOS ANGELES,2017,31,66715,70170,136885
6037,LOS ANGELES,2017,32,69972,72748,142720
6037,LOS ANGELES,2017,33,71416,74264,145680
6037,LOS ANGELES,2017,34,73281,75889,149170
6037,LOS ANGELES,2017,35,73981,75894,149875
6037,LOS ANGELES,2017,36,73380,74998,148378
6037,LOS ANGELES,2017,37,73767,75858,149625
6037,LOS ANGELES,2017,38,69588,70678,140266
6037,LOS ANGELES,2017,39,69158,69516,138674
6037,LOS ANGELES,2017,40,68644,68660,137304
6037,LOS ANGELES,2017,41,68619,67970,136589
6037,LOS ANGELES,2017,42,70702,70389,141091
6037,LOS ANGELES,2017,43,68970,68427,137397
6037,LOS ANGELES,2017,44,69457,68685,138142
6037,LOS ANGELES,2017,45,70954,70157,141111
6037,LOS ANGELES,2017,46,74147,72828,146975
6037,LOS ANGELES,2017,47,76294,76603,152897
6037,LOS ANGELES,2017,48,72189,71792,143981
6037,LOS ANGELES,2017,49,69191,69457,138648
6037,LOS ANGELES,2017,50,68652,67663,136315
6037,LOS ANGELES,2017,51,68397,66989,135386
6037,LOS ANGELES,2017,52,70694,69946,140640
6037,LOS ANGELES,2017,53,70772,68456,139228
6037,LOS ANGELES,2017,54,70346,68128,138474
6037,LOS ANGELES,2017,55,68229,65855,134084
6037,LOS ANGELES,2017,56,68981,65610,134591
6037,LOS ANGELES,2017,57,69806,66787,136593
6037,LOS ANGELES,2017,58,66239,62869,129108
6037,LOS ANGELES,2017,59,65937,61510,127447
6037,LOS ANGELES,2017,60,64263,58934,123197
6037,LOS ANGELES,2017,61,63260,57271,120531
6037,LOS ANGELES,2017,62,62820,57039,119859
6037,LOS ANGELES,2017,63,58727,52748,111475
6037,LOS ANGELES,2017,64,55579,49562,105141
6037,LOS ANGELES,2017,65,53185,46787,99972
6037,LOS ANGELES,2017,66,51425,44698,96123
6037,LOS ANGELES,2017,67,50926,43485,94411
6037,LOS ANGELES,2017,68,47962,40156,88118
6037,LOS ANGELES,2017,69,46502,39659,86161
6037,LOS ANGELES,2017,70,44536,38151,82687
6037,LOS ANGELES,2017,71,38629,32103,70732
6037,LOS ANGELES,2017,72,36514,29858,66372
6037,LOS ANGELES,2017,73,34069,27778,61847
6037,LOS ANGELES,2017,74,33197,26266,59463
6037,LOS ANGELES,2017,75,30483,23996,54479
6037,LOS ANGELES,2017,76,27962,21725,49687
6037,LOS ANGELES,2017,77,26680,20751,47431
6037,LOS ANGELES,2017,78,24835,18757,43592
6037,LOS ANGELES,2017,79,23740,17720,41460
6037,LOS ANGELES,2017,80,22808,16611,39419
6037,LOS ANGELES,2017,81,21665,15225,36890
6037,LOS ANGELES,2017,82,20140,13890,34030
6037,LOS ANGELES,2017,83,18355,12194,30549
6037,LOS ANGELES,2017,84,17427,11619,29046
6037,LOS ANGELES,2017,85,17343,10934,28277
6037,LOS ANGELES,2017,86,16726,10221,26947
6037,LOS ANGELES,2017,87,15060,9142,24202
6037,LOS ANGELES,2017,88,13173,7570,20743
6037,LOS ANGELES,2017,89,12368,6817,19185
6037,LOS ANGELES,2017,90,11205,6008,17213
6037,LOS ANGELES,2017,91,9532,4782,14314
6037,LOS ANGELES,2017,92,7456,3644,11100
6037,LOS ANGELES,2017,93,5606,2739,8345
6037,LOS ANGELES,2017,94,4807,2246,7053
6037,LOS ANGELES,2017,95,3959,1759,5718
6037,LOS ANGELES,2017,96,2854,1244,4098
6037,LOS ANGELES,2017,97,1911,757,2668
6037,LOS ANGELES,2017,98,1304,468,1772
6037,LOS ANGELES,2017,99,893,376,1269
6037,LOS ANGELES,2017,100,1368,475,1843
6037,LOS ANGELES,2018,0,57005,62763,119768
6037,LOS ANGELES,2018,1,58097,63844,121941
6037,LOS ANGELES,2018,2,59213,62223,121436
6037,LOS ANGELES,2018,3,61730,65333,127063
6037,LOS ANGELES,2018,4,62032,65875,127907
6037,LOS ANGELES,2018,5,63064,66283,129347
6037,LOS ANGELES,2018,6,62421,65512,127933
6037,LOS ANGELES,2018,7,63927,67042,130969
6037,LOS ANGELES,2018,8,61921,64828,126749
6037,LOS ANGELES,2018,9,61883,65023,126906
6037,LOS ANGELES,2018,10,64015,66666,130681
6037,LOS ANGELES,2018,11,63462,66928,130390
6037,LOS ANGELES,2018,12,62401,65122,127523
6037,LOS ANGELES,2018,13,62108,64573,126681
6037,LOS ANGELES,2018,14,61301,64275,125576
6037,LOS ANGELES,2018,15,61184,64122,125306
6037,LOS ANGELES,2018,16,61762,64074,125836
6037,LOS ANGELES,2018,17,64665,66964,131629
6037,LOS ANGELES,2018,18,77026,80189,157215
6037,LOS ANGELES,2018,19,80258,82683,162941
6037,LOS ANGELES,2018,20,77563,82134,159697
6037,LOS ANGELES,2018,21,78451,82409,160860
6037,LOS ANGELES,2018,22,79508,83280,162788
6037,LOS ANGELES,2018,23,77018,80753,157771
6037,LOS ANGELES,2018,24,76294,80539,156833
6037,LOS ANGELES,2018,25,74469,79072,153541
6037,LOS ANGELES,2018,26,68592,72840,141432
6037,LOS ANGELES,2018,27,67143,70195,137338
6037,LOS ANGELES,2018,28,64272,67151,131423
6037,LOS ANGELES,2018,29,62793,65732,128525
6037,LOS ANGELES,2018,30,62901,66266,129167
6037,LOS ANGELES,2018,31,64557,67825,132382
6037,LOS ANGELES,2018,32,66589,70016,136605
6037,LOS ANGELES,2018,33,69608,72342,141950
6037,LOS ANGELES,2018,34,71440,74278,145718
6037,LOS ANGELES,2018,35,73222,75633,148855
6037,LOS ANGELES,2018,36,73286,75169,148455
6037,LOS ANGELES,2018,37,73360,74854,148214
6037,LOS ANGELES,2018,38,73728,75772,149500
6037,LOS ANGELES,2018,39,69540,70683,140223
6037,LOS ANGELES,2018,40,69126,69532,138658
6037,LOS ANGELES,2018,41,68522,68486,137008
6037,LOS ANGELES,2018,42,68559,67850,136409
6037,LOS ANGELES,2018,43,70578,70210,140788
6037,LOS ANGELES,2018,44,68888,68448,137336
6037,LOS ANGELES,2018,45,69533,68719,138252
6037,LOS ANGELES,2018,46,70856,69925,140781
6037,LOS ANGELES,2018,47,73984,72632,146616
6037,LOS ANGELES,2018,48,76135,76383,152518
6037,LOS ANGELES,2018,49,72090,71649,143739
6037,LOS ANGELES,2018,50,69141,69356,138497
6037,LOS ANGELES,2018,51,68387,67115,135502
6037,LOS ANGELES,2018,52,68133,66679,134812
6037,LOS ANGELES,2018,53,70481,69507,139988
6037,LOS ANGELES,2018,54,70474,68023,138497
6037,LOS ANGELES,2018,55,70113,67718,137831
6037,LOS ANGELES,2018,56,67914,65247,133161
6037,LOS ANGELES,2018,57,68623,65031,133654
6037,LOS ANGELES,2018,58,69415,66296,135711
6037,LOS ANGELES,2018,59,65953,62278,128231
6037,LOS ANGELES,2018,60,65598,60900,126498
6037,LOS ANGELES,2018,61,63801,58241,122042
6037,LOS ANGELES,2018,62,62801,56557,119358
6037,LOS ANGELES,2018,63,62413,56470,118883
6037,LOS ANGELES,2018,64,58229,51943,110172
6037,LOS ANGELES,2018,65,55276,48987,104263
6037,LOS ANGELES,2018,66,52659,46042,98701
6037,LOS ANGELES,2018,67,50954,43990,94944
6037,LOS ANGELES,2018,68,50389,42902,93291
6037,LOS ANGELES,2018,69,47470,39521,86991
6037,LOS ANGELES,2018,70,46199,39102,85301
6037,LOS ANGELES,2018,71,43873,37267,81140
6037,LOS ANGELES,2018,72,38125,31421,69546
6037,LOS ANGELES,2018,73,35861,29113,64974
6037,LOS ANGELES,2018,74,33650,27172,60822
6037,LOS ANGELES,2018,75,32904,25806,58710
6037,LOS ANGELES,2018,76,29753,23108,52861
6037,LOS ANGELES,2018,77,27387,21045,48432
6037,LOS ANGELES,2018,78,26002,20050,46052
6037,LOS ANGELES,2018,79,24255,18094,42349
6037,LOS ANGELES,2018,80,23579,17276,40855
6037,LOS ANGELES,2018,81,21840,15674,37514
6037,LOS ANGELES,2018,82,20833,14418,35251
6037,LOS ANGELES,2018,83,19371,13137,32508
6037,LOS ANGELES,2018,84,17611,11493,29104
6037,LOS ANGELES,2018,85,17766,11300,29066
6037,LOS ANGELES,2018,86,16090,9973,26063
6037,LOS ANGELES,2018,87,15476,9312,24788
6037,LOS ANGELES,2018,88,14023,8366,22389
6037,LOS ANGELES,2018,89,12180,6926,19106
6037,LOS ANGELES,2018,90,11341,6156,17497
6037,LOS ANGELES,2018,91,9616,4896,14512
6037,LOS ANGELES,2018,92,8134,3917,12051
6037,LOS ANGELES,2018,93,6378,3021,9399
6037,LOS ANGELES,2018,94,4813,2262,7075
6037,LOS ANGELES,2018,95,4111,1845,5956
6037,LOS ANGELES,2018,96,3085,1278,4363
6037,LOS ANGELES,2018,97,2168,895,3063
6037,LOS ANGELES,2018,98,1492,563,2055
6037,LOS ANGELES,2018,99,1026,348,1374
6037,LOS ANGELES,2018,100,1571,585,2156
6037,LOS ANGELES,2019,0,56166,62160,118326
6037,LOS ANGELES,2019,1,56768,62497,119265
6037,LOS ANGELES,2019,2,58094,63838,121932
6037,LOS ANGELES,2019,3,59199,62225,121424
6037,LOS ANGELES,2019,4,61699,65306,127005
6037,LOS ANGELES,2019,5,62005,65828,127833
6037,LOS ANGELES,2019,6,63043,66277,129320
6037,LOS ANGELES,2019,7,62408,65496,127904
6037,LOS ANGELES,2019,8,63934,67032,130966
6037,LOS ANGELES,2019,9,61899,64812,126711
6037,LOS ANGELES,2019,10,61898,65092,126990
6037,LOS ANGELES,2019,11,64009,66680,130689
6037,LOS ANGELES,2019,12,63458,66887,130345
6037,LOS ANGELES,2019,13,62417,65157,127574
6037,LOS ANGELES,2019,14,62091,64519,126610
6037,LOS ANGELES,2019,15,61518,64374,125892
6037,LOS ANGELES,2019,16,61434,64387,125821
6037,LOS ANGELES,2019,17,62875,65043,127918
6037,LOS ANGELES,2019,18,76236,78722,154958
6037,LOS ANGELES,2019,19,80386,83663,164049
6037,LOS ANGELES,2019,20,77009,80765,157774
6037,LOS ANGELES,2019,21,76889,81154,158043
6037,LOS ANGELES,2019,22,77693,81044,158737
6037,LOS ANGELES,2019,23,77741,81539,159280
6037,LOS ANGELES,2019,24,75586,79505,155091
6037,LOS ANGELES,2019,25,73632,77948,151580
6037,LOS ANGELES,2019,26,70459,74850,145309
6037,LOS ANGELES,2019,27,68495,72705,141200
6037,LOS ANGELES,2019,28,67103,70107,137210
6037,LOS ANGELES,2019,29,63980,66824,130804
6037,LOS ANGELES,2019,30,62820,65836,128656
6037,LOS ANGELES,2019,31,62771,65900,128671
6037,LOS ANGELES,2019,32,64430,67685,132115
6037,LOS ANGELES,2019,33,66218,69612,135830
6037,LOS ANGELES,2019,34,69624,72354,141978
6037,LOS ANGELES,2019,35,71393,74007,145400
6037,LOS ANGELES,2019,36,72540,74918,147458
6037,LOS ANGELES,2019,37,73273,75050,148323
6037,LOS ANGELES,2019,38,73340,74756,148096
6037,LOS ANGELES,2019,39,73676,75767,149443
6037,LOS ANGELES,2019,40,69513,70716,140229
6037,LOS ANGELES,2019,41,69032,69357,138389
6037,LOS ANGELES,2019,42,68468,68369,136837
6037,LOS ANGELES,2019,43,68445,67701,136146
6037,LOS ANGELES,2019,44,70489,70206,140695
6037,LOS ANGELES,2019,45,68973,68483,137456
6037,LOS ANGELES,2019,46,69438,68458,137896
6037,LOS ANGELES,2019,47,70696,69720,140416
6037,LOS ANGELES,2019,48,73854,72453,146307
6037,LOS ANGELES,2019,49,76004,76259,152263
6037,LOS ANGELES,2019,50,72040,71558,143598
6037,LOS ANGELES,2019,51,68923,68854,137777
6037,LOS ANGELES,2019,52,68111,66838,134949
6037,LOS ANGELES,2019,53,67933,66254,134187
6037,LOS ANGELES,2019,54,70199,69104,139303
6037,LOS ANGELES,2019,55,70257,67625,137882
6037,LOS ANGELES,2019,56,69795,67159,136954
6037,LOS ANGELES,2019,57,67561,64657,132218
6037,LOS ANGELES,2019,58,68244,64545,132789
6037,LOS ANGELES,2019,59,69103,65752,134855
6037,LOS ANGELES,2019,60,65644,61624,127268
6037,LOS ANGELES,2019,61,65169,60197,125366
6037,LOS ANGELES,2019,62,63336,57526,120862
6037,LOS ANGELES,2019,63,62393,55986,118379
6037,LOS ANGELES,2019,64,61911,55651,117562
6037,LOS ANGELES,2019,65,57941,51355,109296
6037,LOS ANGELES,2019,66,54782,48209,102991
6037,LOS ANGELES,2019,67,52174,45315,97489
6037,LOS ANGELES,2019,68,50414,43345,93759
6037,LOS ANGELES,2019,69,49958,42189,92147
6037,LOS ANGELES,2019,70,47148,39000,86148
6037,LOS ANGELES,2019,71,45509,38234,83743
6037,LOS ANGELES,2019,72,43292,36543,79835
6037,LOS ANGELES,2019,73,37529,30653,68182
6037,LOS ANGELES,2019,74,35401,28491,63892
6037,LOS ANGELES,2019,75,33389,26673,60062
6037,LOS ANGELES,2019,76,32121,24955,57076
6037,LOS ANGELES,2019,77,29124,22383,51507
6037,LOS ANGELES,2019,78,26722,20370,47092
6037,LOS ANGELES,2019,79,25395,19381,44776
6037,LOS ANGELES,2019,80,24140,17711,41851
6037,LOS ANGELES,2019,81,22637,16268,38905
6037,LOS ANGELES,2019,82,21009,14788,35797
6037,LOS ANGELES,2019,83,20047,13631,33678
6037,LOS ANGELES,2019,84,18608,12427,31035
6037,LOS ANGELES,2019,85,17952,11110,29062
6037,LOS ANGELES,2019,86,16553,10313,26866
6037,LOS ANGELES,2019,87,14888,9092,23980
6037,LOS ANGELES,2019,88,14372,8499,22871
6037,LOS ANGELES,2019,89,13038,7604,20642
6037,LOS ANGELES,2019,90,11227,6293,17520
6037,LOS ANGELES,2019,91,9763,5024,14787
6037,LOS ANGELES,2019,92,8118,4021,12139
6037,LOS ANGELES,2019,93,6964,3258,10222
6037,LOS ANGELES,2019,94,5516,2459,7975
6037,LOS ANGELES,2019,95,4133,1841,5974
6037,LOS ANGELES,2019,96,3164,1349,4513
6037,LOS ANGELES,2019,97,2354,932,3286
6037,LOS ANGELES,2019,98,1692,649,2341
6037,LOS ANGELES,2019,99,1146,408,1554
6037,LOS ANGELES,2019,100,1832,620,2452
6039,MADERA,2017,0,1066,1221,2287
6039,MADERA,2017,1,1102,1150,2252
6039,MADERA,2017,2,1139,1139,2278
6039,MADERA,2017,3,1084,1170,2254
6039,MADERA,2017,4,1105,1155,2260
6039,MADERA,2017,5,1166,1174,2340
6039,MADERA,2017,6,1178,1261,2439
6039,MADERA,2017,7,1110,1178,2288
6039,MADERA,2017,8,1164,1213,2377
6039,MADERA,2017,9,1204,1187,2391
6039,MADERA,2017,10,1282,1214,2496
6039,MADERA,2017,11,1161,1268,2429
6039,MADERA,2017,12,1194,1206,2400
6039,MADERA,2017,13,1206,1191,2397
6039,MADERA,2017,14,1169,1130,2299
6039,MADERA,2017,15,1194,1178,2372
6039,MADERA,2017,16,1156,1239,2395
6039,MADERA,2017,17,1073,1296,2369
6039,MADERA,2017,18,1167,1250,2417
6039,MADERA,2017,19,1156,1182,2338
6039,MADERA,2017,20,1302,1213,2515
6039,MADERA,2017,21,1331,1239,2570
6039,MADERA,2017,22,1233,1197,2430
6039,MADERA,2017,23,1290,1224,2514
6039,MADERA,2017,24,1259,1235,2494
6039,MADERA,2017,25,1291,1292,2583
6039,MADERA,2017,26,1276,1264,2540
6039,MADERA,2017,27,1107,1124,2231
6039,MADERA,2017,28,1040,1067,2107
6039,MADERA,2017,29,1143,1096,2239
6039,MADERA,2017,30,1086,1034,2120
6039,MADERA,2017,31,1162,1032,2194
6039,MADERA,2017,32,1078,945,2023
6039,MADERA,2017,33,1006,1022,2028
6039,MADERA,2017,34,1133,976,2109
6039,MADERA,2017,35,1106,929,2035
6039,MADERA,2017,36,1047,901,1948
6039,MADERA,2017,37,1056,949,2005
6039,MADERA,2017,38,1040,928,1968
6039,MADERA,2017,39,1058,862,1920
6039,MADERA,2017,40,1077,825,1902
6039,MADERA,2017,41,978,793,1771
6039,MADERA,2017,42,1025,853,1878
6039,MADERA,2017,43,994,810,1804
6039,MADERA,2017,44,942,836,1778
6039,MADERA,2017,45,967,808,1775
6039,MADERA,2017,46,1043,847,1890
6039,MADERA,2017,47,1039,883,1922
6039,MADERA,2017,48,994,850,1844
6039,MADERA,2017,49,979,843,1822
6039,MADERA,2017,50,906,802,1708
6039,MADERA,2017,51,923,844,1767
6039,MADERA,2017,52,893,778,1671
6039,MADERA,2017,53,887,780,1667
6039,MADERA,2017,54,931,807,1738
6039,MADERA,2017,55,834,799,1633
6039,MADERA,2017,56,840,806,1646
6039,MADERA,2017,57,919,885,1804
6039,MADERA,2017,58,925,805,1730
6039,MADERA,2017,59,884,830,1714
6039,MADERA,2017,60,831,782,1613
6039,MADERA,2017,61,796,855,1651
6039,MADERA,2017,62,829,784,1613
6039,MADERA,2017,63,842,736,1578
6039,MADERA,2017,64,831,746,1577
6039,MADERA,2017,65,757,728,1485
6039,MADERA,2017,66,794,687,1481
6039,MADERA,2017,67,738,769,1507
6039,MADERA,2017,68,699,656,1355
6039,MADERA,2017,69,724,631,1355
6039,MADERA,2017,70,689,654,1343
6039,MADERA,2017,71,572,503,1075
6039,MADERA,2017,72,567,499,1066
6039,MADERA,2017,73,596,475,1071
6039,MADERA,2017,74,493,482,975
6039,MADERA,2017,75,483,386,869
6039,MADERA,2017,76,488,426,914
6039,MADERA,2017,77,445,366,811
6039,MADERA,2017,78,406,364,770
6039,MADERA,2017,79,404,320,724
6039,MADERA,2017,80,334,283,617
6039,MADERA,2017,81,314,278,592
6039,MADERA,2017,82,320,226,546
6039,MADERA,2017,83,229,226,455
6039,MADERA,2017,84,232,217,449
6039,MADERA,2017,85,252,181,433
6039,MADERA,2017,86,230,180,410
6039,MADERA,2017,87,224,155,379
6039,MADERA,2017,88,160,110,270
6039,MADERA,2017,89,156,114,270
6039,MADERA,2017,90,113,111,224
6039,MADERA,2017,91,113,72,185
6039,MADERA,2017,92,92,54,146
6039,MADERA,2017,93,68,30,98
6039,MADERA,2017,94,67,41,108
6039,MADERA,2017,95,36,29,65
6039,MADERA,2017,96,21,17,38
6039,MADERA,2017,97,17,11,28
6039,MADERA,2017,98,5,2,7
6039,MADERA,2017,99,3,10,13
6039,MADERA,2017,100,10,5,15
6039,MADERA,2018,0,1040,1173,2213
6039,MADERA,2018,1,1059,1215,2274
6039,MADERA,2018,2,1100,1151,2251
6039,MADERA,2018,3,1138,1143,2281
6039,MADERA,2018,4,1086,1168,2254
6039,MADERA,2018,5,1103,1156,2259
6039,MADERA,2018,6,1167,1173,2340
6039,MADERA,2018,7,1185,1266,2451
6039,MADERA,2018,8,1107,1181,2288
6039,MADERA,2018,9,1166,1213,2379
6039,MADERA,2018,10,1205,1188,2393
6039,MADERA,2018,11,1282,1215,2497
6039,MADERA,2018,12,1161,1267,2428
6039,MADERA,2018,13,1194,1205,2399
6039,MADERA,2018,14,1209,1190,2399
6039,MADERA,2018,15,1193,1153,2346
6039,MADERA,2018,16,1201,1171,2372
6039,MADERA,2018,17,1159,1245,2404
6039,MADERA,2018,18,1076,1309,2385
6039,MADERA,2018,19,1188,1268,2456
6039,MADERA,2018,20,1280,1184,2464
6039,MADERA,2018,21,1324,1214,2538
6039,MADERA,2018,22,1301,1253,2554
6039,MADERA,2018,23,1296,1220,2516
6039,MADERA,2018,24,1273,1222,2495
6039,MADERA,2018,25,1317,1232,2549
6039,MADERA,2018,26,1285,1303,2588
6039,MADERA,2018,27,1285,1259,2544
6039,MADERA,2018,28,1118,1114,2232
6039,MADERA,2018,29,1043,1085,2128
6039,MADERA,2018,30,1135,1097,2232
6039,MADERA,2018,31,1104,1036,2140
6039,MADERA,2018,32,1142,1034,2176
6039,MADERA,2018,33,1078,943,2021
6039,MADERA,2018,34,1018,1018,2036
6039,MADERA,2018,35,1109,981,2090
6039,MADERA,2018,36,1114,925,2039
6039,MADERA,2018,37,1036,906,1942
6039,MADERA,2018,38,1087,960,2047
6039,MADERA,2018,39,1081,924,2005
6039,MADERA,2018,40,1049,858,1907
6039,MADERA,2018,41,1055,827,1882
6039,MADERA,2018,42,989,797,1786
6039,MADERA,2018,43,1028,848,1876
6039,MADERA,2018,44,968,815,1783
6039,MADERA,2018,45,933,835,1768
6039,MADERA,2018,46,1002,811,1813
6039,MADERA,2018,47,1031,865,1896
6039,MADERA,2018,48,1045,890,1935
6039,MADERA,2018,49,1047,865,1912
6039,MADERA,2018,50,876,874,1750
6039,MADERA,2018,51,912,797,1709
6039,MADERA,2018,52,924,831,1755
6039,MADERA,2018,53,881,781,1662
6039,MADERA,2018,54,911,781,1692
6039,MADERA,2018,55,852,802,1654
6039,MADERA,2018,56,819,794,1613
6039,MADERA,2018,57,842,794,1636
6039,MADERA,2018,58,926,883,1809
6039,MADERA,2018,59,915,788,1703
6039,MADERA,2018,60,843,815,1658
6039,MADERA,2018,61,821,778,1599
6039,MADERA,2018,62,791,847,1638
6039,MADERA,2018,63,824,797,1621
6039,MADERA,2018,64,848,718,1566
6039,MADERA,2018,65,814,745,1559
6039,MADERA,2018,66,754,720,1474
6039,MADERA,2018,67,780,682,1462
6039,MADERA,2018,68,738,766,1504
6039,MADERA,2018,69,692,642,1334
6039,MADERA,2018,70,719,619,1338
6039,MADERA,2018,71,674,645,1319
6039,MADERA,2018,72,567,488,1055
6039,MADERA,2018,73,566,486,1052
6039,MADERA,2018,74,586,467,1053
6039,MADERA,2018,75,491,470,961
